时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2025-04-07 22:42:09.209	WT901BLE67(D2:26:08:77:94:1C)	0.011091034941504842	0.003549979092618311	1.0194850785840675	0.44940141972147407	0.36068600861504735	-1.0074765378710389	0.8024043340395893	0.8797244469315539	1.289237867720628	41.5	97.1	-129.093	0.9966652135832565	0.0	0.0	0.08159933843507268	25.8	10080.1.20	90
2025-04-07 22:42:09.300	WT901BLE67(D2:26:08:77:94:1C)	0.007103976369027243	0.007373235583116188	1.0445374825643814	1.1491550580749323	1.8829678060465551	1.1399279195958616	-0.7213179812090754	1.3473490490402784	-0.6684378977414239	41.5	97.1	-129.093	0.9959939123836962	0.0	0.0	0.0894210629248958	25.8	10080.1.20	90
2025-04-07 22:42:09.391	WT901BLE67(D2:26:08:77:94:1C)	-0.007205030126518961	-0.00834337012259567	1.0023722006350166	0.289130907030809	0.5856083985741384	-1.2093891745679912	2.0363093044959957	0.27007482955879647	-0.20148717165321758	41.5	97.1	-129.093	0.9952699909140507	0.0	0.0	0.09714754338605504	25.8	10080.1.20	90
2025-04-07 22:42:09.482	WT901BLE67(D2:26:08:77:94:1C)	-0.014235564570051205	-0.0006786299674087328	1.0306062288052393	1.1473112875177256	-0.8844716610535547	0.5760868449534282	-0.6013802310053946	0.3750552633121737	1.2236213013730077	41.5	97.1	-129.093	0.9944964013020727	0.0	0.0	0.10477073922248867	25.8	10080.1.20	90
2025-04-07 22:42:09.573	WT901BLE67(D2:26:08:77:94:1C)	0.008741839549528126	-0.010031641086460777	1.0144159823141883	0.21295695374777884	-0.15341347717146855	-0.9167258755824061	1.0026518206817672	0.25459328446539004	-0.8894385360242881	41.5	97.1	-129.093	0.9936762958861842	0.0	0.0	0.11228276356552927	25.8	10080.1.20	90
2025-04-07 22:42:09.664	WT901BLE67(D2:26:08:77:94:1C)	-0.009809133901147451	-0.012836262061438855	1.0255474603034889	1.089398074737591	0.7571390400278915	0.44503147738562465	-1.8197822545913631	-0.8160613715665627	0.3644433948126426	41.5	97.1	-129.093	0.9928130139197102	0.0	0.0	0.11967589310993831	25.8	10080.1.20	90
2025-04-07 22:42:09.755	WT901BLE67(D2:26:08:77:94:1C)	0.00697701563310236	-0.007950618848304064	1.0195797707189411	0.43921799017127794	-1.0466601641091824	-1.5200464485144618	0.5456190395486382	0.6941896728617044	0.7878402863764992	41.5	97.1	-129.093	0.9919100675289684	0.0	0.0	0.12694257731225314	25.8	10080.1.20	90
2025-04-07 22:42:09.846	WT901BLE67(D2:26:08:77:94:1C)	-0.018676923285276897	0.01829566517539702	1.001185843325477	-0.23658737674715427	0.6963822907919468	0.7535922931888034	-1.3355857755783165	-0.9851673667596671	1.4251817288878446	41.5	97.1	-129.093	0.9909711269913779	0.0	0.0	0.13407544692984766	25.8	10080.1.20	90
2025-04-07 22:42:09.937	WT901BLE67(D2:26:08:77:94:1C)	-0.009356434429988021	-0.006288279466277041	1.0195678607210674	-1.5225203575250348	-0.4191985877135014	-0.6137580670431692	-1.6005530067926366	-0.7964975570330599	0.026335629485047887	41.5	97.1	-129.093	0.990000005402219	0.0	0.0	0.14106732188429183	25.8	10080.1.20	90
2025-04-07 22:42:10.028	WT901BLE67(D2:26:08:77:94:1C)	0.01662315309907288	0.006647994999602838	1.003770553293688	1.338287516402816	-0.09874243441567832	-0.23892340225211078	0.3163736327100426	-0.7680704242228839	-1.1362406164255472	41.5	97.1	-129.093	0.9890006428007166	0.0	0.0	0.14791121843784957	25.8	10080.1.20	90
2025-04-07 22:42:10.119	WT901BLE67(D2:26:08:77:94:1C)	-0.020635590482531087	0.005463401989369688	1.0223262199967267	-0.04530763952938244	-0.8356653719794561	-0.41644421336932325	0.5899801473614037	0.9008072178640251	0.07869936174479601	41.5	97.1	-129.093	0.9879770898277321	0.0	0.0	0.15460035567722802	25.8	10080.1.20	90
2025-04-07 22:42:10.210	WT901BLE67(D2:26:08:77:94:1C)	-0.013485133021296147	0.017939672415700943	1.0093864562221178	-0.10286661442500435	0.5160619591811749	0.7183609631208197	-0.5299196513946586	0.5813447847402641	-1.0414400253605183	41.5	97.1	-129.093	0.9869334909885323	0.0	0.0	0.1611281613039404	25.8	10080.1.20	90
2025-04-07 22:42:10.301	WT901BLE67(D2:26:08:77:94:1C)	0.0027954196140247333	-0.011041185999099264	1.0038652793809575	1.4297372429020003	-1.9947698336136512	0.7768422951713339	-1.3867862038123364	-0.927114423494447	1.2589952077469793	41.5	97.1	-129.093	0.9858740675948766	0.0	0.0	0.16748827673581435	25.8	10080.1.20	90
2025-04-07 22:42:10.392	WT901BLE67(D2:26:08:77:94:1C)	0.0038775982999544292	0.010782837824801777	1.031622332816048	-0.467643292633356	1.2200658253147716	-0.9898373836531844	1.2507194946789113	-0.84137297252591	0.826571706883103	41.5	97.1	-129.093	0.9848031004610165	0.0	0.0	0.17367456152922667	25.8	10080.1.20	90
2025-04-07 22:42:10.483	WT901BLE67(D2:26:08:77:94:1C)	0.008667192576529124	-0.0052363705570838606	1.0246044160005827	0.7032225131253313	0.5386112877216475	0.7491838803845152	0.24457315516683076	-0.4114697660749002	0.11028953661620562	41.5	97.1	-129.093	0.9837249124281718	0.0	0.0	0.17968109713652558	25.8	10080.1.20	90
2025-04-07 22:42:10.574	WT901BLE67(D2:26:08:77:94:1C)	0.01579589721551428	0.003538421246177762	1.0331972401271112	-0.3036473608896255	-0.43552471011818616	0.10884256888371706	2.504707406838479	-0.33486698630496314	1.1455811146861399	41.5	97.1	-129.093	0.9826438507916335	0.0	0.0	0.18550219001777274	25.8	10080.1.20	90
2025-04-07 22:42:10.665	WT901BLE67(D2:26:08:77:94:1C)	0.0002510644048306352	0.005515529926906332	1.020620025592747	-1.892357705125854	-1.4687843089105677	-0.2183245542885311	-0.3019111042066236	-0.8464130726056319	-0.5162585294767245	41.5	97.1	-129.093	0.9815642697038712	0.0	0.0	0.191132374130355	25.8	10080.1.20	90
2025-04-07 22:42:10.756	WT901BLE67(D2:26:08:77:94:1C)	-0.018613318729724212	-0.01761272690693808	1.0147413090613076	-0.3551589862408675	-0.7925087811357885	1.2117116687950862	-1.5459462321172739	1.6886583926329815	0.8740202085852864	41.5	97.1	-129.093	0.9804905126259233	0.0	0.0	0.19656641282414955	25.8	10080.1.20	90
2025-04-07 22:42:10.847	WT901BLE67(D2:26:08:77:94:1C)	-0.00042067715108274603	0.008945299677482258	1.0372400283524215	0.9706581730852843	-0.48802508681079027	0.8597376532701064	-0.23064409124730917	0.12604707064690235	0.8890433580926225	41.5	97.1	-129.093	0.979426894897925	0.0	0.0	0.20179930017373462	25.8	10080.1.20	90
2025-04-07 22:42:10.938	WT901BLE67(D2:26:08:77:94:1C)	-0.0016088835319322695	5.8819443909728556e-05	1.0232828338412252	-1.1966835728714342	-0.8991661519954347	0.569643888517798	0.5556939459806337	0.09067902103630038	1.9201396707480585	41.5	97.1	-129.093	0.9783776864979276	0.0	0.0	0.20682626178259605	25.8	10080.1.20	90
2025-04-07 22:42:11.029	WT901BLE67(D2:26:08:77:94:1C)	0.014231732484849302	0.016855541380862326	1.017216429658466	0.08111348267979532	0.27535501658792244	-0.1856134141833584	-0.9299472028657363	1.2412127406788063	-1.5359153008684194	41.5	97.1	-129.093	0.9773470950562033	0.0	0.0	0.21164275509735916	25.8	10080.1.20	90
2025-04-07 22:42:11.120	WT901BLE67(D2:26:08:77:94:1C)	-0.013349930157232579	0.005094823135369957	1.045692543092443	-6.647626543098941e-06	0.6551988265540265	-0.17667264147857822	0.41621867086820935	-0.10320242059743583	-0.3087734681158629	41.5	97.1	-129.093	0.9763392491900272	0.0	0.0	0.2162444692727515	25.8	10080.1.20	90
2025-04-07 22:42:11.211	WT901BLE67(D2:26:08:77:94:1C)	-0.006710527558836027	-0.004421336813078365	1.0266772533305233	1.5629595020211164	-1.6683644593847846	0.5144186238651237	-0.830096455535369	-2.1203652419284933	-0.6254013995850476	41.5	97.1	-129.093	0.9753581822215333	0.0	0.0	0.22062732463026033	25.8	10080.1.20	90
2025-04-07 22:42:11.302	WT901BLE67(D2:26:08:77:94:1C)	-0.003915250461682594	-0.0025832012833651176	1.0243726666211506	-0.25309411439342566	-0.6519186117384552	2.152405966598456	0.3915087134256435	-0.095026857281089	-1.091440957892538	41.5	97.1	-129.093	0.9744078163386599	0.0	0.0	0.22478747175526592	25.8	10080.1.20	90
2025-04-07 22:42:11.393	WT901BLE67(D2:26:08:77:94:1C)	0.000810858882865611	0.009693268906741947	1.0376193708649328	-0.37354843112758734	0.9585375117768975	0.09550924112276636	0.38893038600211394	1.4088128006930922	0.2604430001496613	41.5	97.1	-129.093	0.9734919472564713	0.0	0.0	0.2287212902788102	25.8	10080.1.20	90
2025-04-07 22:42:11.484	WT901BLE67(D2:26:08:77:94:1C)	-0.007568851528493041	0.0022183288447549347	1.0243305609418651	0.9180242249362363	0.8722063783607737	1.7432644016292818	0.36206045442054385	0.18617290682092885	-1.072708216139955	41.5	97.1	-129.093	0.972614229433287	0.0	0.0	0.23242538739107946	25.8	10080.1.20	90
2025-04-07 22:42:11.575	WT901BLE67(D2:26:08:77:94:1C)	0.008650358443148421	-0.008090461545769638	1.0394060253451194	0.6771757056805904	-0.7637873250546052	-0.35849744170134806	1.4408989271807495	-0.6420797301620161	0.9478030368968184	41.5	97.1	-129.093	0.9717781618930956	0.0	0.0	0.23589659613414615	25.8	10080.1.20	90
2025-04-07 22:42:11.666	WT901BLE67(D2:26:08:77:94:1C)	0.003750487582366096	0.003943247836106458	1.0197116530864727	0.05518571980541432	1.0319020418924951	-0.31703346272559846	0.48545327966106216	1.7114899150564153	1.0900358151881062	41.5	97.1	-129.093	0.970987074702696	0.0	0.0	0.23913197352152873	25.8	10080.1.20	90
2025-04-07 22:42:11.757	WT901BLE67(D2:26:08:77:94:1C)	0.0006872262315263305	0.003331339024741419	1.0227145442659396	-0.7134930482012952	0.40979295324935094	-0.8210142174732196	-0.8505702023125415	-0.8480999498932957	-1.3644945581948613	41.5	97.1	-129.093	0.970244116148921	0.0	0.0	0.2421287985316886	25.8	10080.1.20	90
2025-04-07 22:42:11.848	WT901BLE67(D2:26:08:77:94:1C)	0.0074444388582023315	-0.00015504249506451888	1.0089826885370086	-0.29101548045833225	-0.37197344013984357	1.5754922433846485	0.2804002280183014	-0.14168387133443747	-0.5443873657798174	41.5	97.1	-129.093	0.9695522406581722	0.0	0.0	0.2448845700217099	25.8	10080.1.20	90
2025-04-07 22:42:11.939	WT901BLE67(D2:26:08:77:94:1C)	-0.005958492254014636	-0.009101579333750772	1.0248182119470282	-1.388522575196848	0.5857253419171339	-1.0383083867543	-1.9616595777593284	1.0274910592554953	0.31007816787451825	41.5	97.1	-129.093	0.9689141974973475	0.0	0.0	0.2473970046061009	25.8	10080.1.20	90
2025-04-07 22:42:12.030	WT901BLE67(D2:26:08:77:94:1C)	0.0035101165039615402	-0.0010822175143019707	1.03008029808714	-0.816970041784795	-0.949911119741605	-0.24697977811854133	-0.9308215305365493	1.208143892404251	0.09392941720212904	41.5	97.1	-129.093	0.9683325202920953	0.0	0.0	0.24966403454394237	25.8	10080.1.20	90
2025-04-07 22:42:12.121	WT901BLE67(D2:26:08:77:94:1C)	-0.006182294662381103	-0.007496451674751372	1.0230109492890436	0.024846842868426113	1.0068155484714458	-0.692561209555291	-1.7502825478637183	1.705539379106063	0.10067694444498816	41.5	97.1	-129.093	0.9678095173951833	0.0	0.0	0.251683805675499	25.8	10080.1.20	90
2025-04-07 22:42:12.212	WT901BLE67(D2:26:08:77:94:1C)	0.007089655067847231	-0.00866068708572939	1.0220287968524315	-0.7102228200128661	0.6123860106703376	-1.3990643119256145	0.5012526305505132	1.5942251715482194	0.06016833846992749	41.5	97.1	-129.093	0.967347263134646	0.0	0.0	0.2534546754469325	25.8	10080.1.20	90
2025-04-07 22:42:12.303	WT901BLE67(D2:26:08:77:94:1C)	0.0185250220797629	0.015500566152854585	1.0261363333535038	0.1433089233753881	-0.1042924506091844	0.4767032999827932	-0.2622729651226876	0.41633553920414407	0.8746453331054217	41.5	97.1	-129.093	0.966947589968274	0.0	0.0	0.2549752110589314	25.8	10080.1.20	90
2025-04-07 22:42:12.394	WT901BLE67(D2:26:08:77:94:1C)	0.0006233096261517985	0.0033031078998825916	1.020723430119865	0.4823679943855499	0.26873877124717904	-0.6942637281847734	-0.6568363578680594	-0.11946619768840343	0.2553399096132721	41.5	97.1	-129.093	0.9666120815679391	0.0	0.0	0.2562441877719296	25.8	10080.1.20	90
2025-04-07 22:42:12.485	WT901BLE67(D2:26:08:77:94:1C)	-0.005555490826223363	-0.007809968605458783	1.0396910636996242	-0.818655043433948	1.0029952133357602	0.6008577540875062	-0.6618401887558081	-0.7564901314180291	1.3340677142713113	41.5	97.1	-129.093	0.9663420668542113	0.0	0.0	0.2572605873971583	25.8	10080.1.20	90
2025-04-07 22:42:12.576	WT901BLE67(D2:26:08:77:94:1C)	-0.006408623775438191	0.011426705256711852	1.023041293636173	-0.3068860343313871	1.4667657053115015	-0.8115681494010909	-0.8772763428230852	-0.8320879374941829	-2.0512564754430347	41.5	97.1	-129.093	0.9661386149987249	0.0	0.0	0.25802359699908395	25.8	10080.1.20	90
2025-04-07 22:42:12.667	WT901BLE67(D2:26:08:77:94:1C)	-0.0013290058923849741	-0.0011811352023149723	1.0296884462280067	1.1229485030911708	-0.777612999382295	-0.01504379672158178	0.11120640240417276	0.48749756617906137	-0.15438089839423036	41.5	97.1	-129.093	0.9660025314087766	0.0	0.0	0.25853260783088006	25.8	10080.1.20	90
2025-04-07 22:42:12.758	WT901BLE67(D2:26:08:77:94:1C)	0.008754907028856309	-0.0008501500296195457	1.0067927797642688	-1.5154141134674468	-0.5370046865645222	0.053165298260084475	1.2811391353934887	-0.22540457093527358	-0.8904881201338715	41.5	97.1	-129.093	0.9659343547057084	0.0	0.0	0.2587872145204755	25.8	10080.1.20	90
2025-04-07 22:42:12.849	WT901BLE67(D2:26:08:77:94:1C)	0.016552434069181853	-0.005287334342519398	1.0170074467897683	-0.5433046189535338	-1.605953756060285	-0.040377615958818516	-0.19868800564511943	-0.3782492658107415	1.2964240766468385	41.5	97.1	-129.093	0.9659343547057084	0.0	0.0	0.2587872145204755	25.8	10080.1.20	90
2025-04-07 22:42:12.940	WT901BLE67(D2:26:08:77:94:1C)	0.004735261216170814	0.022245750989598183	1.0247210531083424	-0.46965198337104835	0.14581747634137088	0.9158090899756971	-0.38758400251360847	-0.2864894049087014	-1.7663924133528077	41.5	97.1	-129.093	0.9660025314087766	0.0	0.0	0.25853260783088006	25.8	10080.1.20	90
2025-04-07 22:42:13.031	WT901BLE67(D2:26:08:77:94:1C)	0.010403672917113154	-0.009904328256699457	1.0301267575366606	-1.7250027779420247	0.9128166979256587	0.5380991353011851	-0.6299614946027365	-0.4172910683283377	0.8899163159618232	41.5	97.1	-129.093	0.9661386149987249	0.0	0.0	0.25802359699908395	25.8	10080.1.20	90
2025-04-07 22:42:13.122	WT901BLE67(D2:26:08:77:94:1C)	0.0015525378481442142	-0.0032508348111463044	1.031272895325921	1.0846458093733424	0.6704191186055969	0.9408418747996458	-2.3544565694913593	-0.04349491741493943	0.3822743724380533	41.5	97.1	-129.093	0.9663420668542113	0.0	0.0	0.2572605873971583	25.8	10080.1.20	90
2025-04-07 22:42:13.213	WT901BLE67(D2:26:08:77:94:1C)	0.003745947564790134	0.006424210357281079	1.0256838562136628	1.419831637379625	1.3934500806417665	0.22085722143333367	-0.1669321881298762	0.032654787419999325	0.7918656862541943	41.5	97.1	-129.093	0.9666120815679391	0.0	0.0	0.2562441877719296	25.8	10080.1.20	90
2025-04-07 22:42:13.304	WT901BLE67(D2:26:08:77:94:1C)	-0.0028330275903079463	-0.011234883375319527	1.0135774096198567	0.014178397888376725	-0.4679875907738759	-0.5412277385739184	0.9726852142382624	-0.13367628988838423	0.18520802138090253	41.5	97.1	-129.093	0.966947589968274	0.0	0.0	0.2549752110589314	25.8	10080.1.20	90
2025-04-07 22:42:13.395	WT901BLE67(D2:26:08:77:94:1C)	0.004550079753383075	-0.00017320478478824518	1.0219063187160866	1.6586330614172198	1.1546270247600465	-0.5655832722055373	0.4914047672980703	-0.1682023089807175	-2.0178697043155065	41.5	97.1	-129.093	0.967347263134646	0.0	0.0	0.2534546754469325	25.8	10080.1.20	90
2025-04-07 22:42:13.486	WT901BLE67(D2:26:08:77:94:1C)	-0.00771039722554756	-0.008092605355866643	1.0422837927622006	1.775825795763735	0.2589650077757642	1.0977900143883492	-0.5427966161091865	-1.0626849280878647	0.1444997515452221	41.5	97.1	-129.093	0.9678095173951833	0.0	0.0	0.251683805675499	25.8	10080.1.20	90
2025-04-07 22:42:13.577	WT901BLE67(D2:26:08:77:94:1C)	0.00039713524515375576	-0.0032158716363782335	1.0315721085194134	-0.2837787464426654	-0.4422080693741442	-0.9201988498174783	-0.21831648884096813	0.5583185701322061	0.7370760089386704	41.5	97.1	-129.093	0.9683325202920953	0.0	0.0	0.24966403454394237	25.8	10080.1.20	90
2025-04-07 22:42:13.668	WT901BLE67(D2:26:08:77:94:1C)	-0.004521698450713503	-0.006631659799548027	1.0237192316207608	-1.3197636844034903	-1.091080552245721	0.6577082650821353	0.5086263898929626	0.222080303892875	1.2324193092236917	41.5	97.1	-129.093	0.9689141974973475	0.0	0.0	0.24739700460610092	25.8	10080.1.20	90
2025-04-07 22:42:13.759	WT901BLE67(D2:26:08:77:94:1C)	0.0015930912822799538	0.006792755941422275	1.0211572176864625	0.13959529766752973	1.190856668080661	-0.3498552009307668	-1.087438071697168	0.11394530099594469	0.8661388844583714	41.5	97.1	-129.093	0.9695522406581722	0.0	0.0	0.2448845700217099	25.8	10080.1.20	90
2025-04-07 22:42:13.850	WT901BLE67(D2:26:08:77:94:1C)	-0.02905934218226617	-0.004990086197056013	1.0222200699264783	1.0823976285178616	0.13971627169418552	0.8025210974866184	0.8024365605353538	0.8033658904756684	-0.11802111626518248	41.5	97.1	-129.093	0.970244116148921	0.0	0.0	0.24212879853168862	25.8	10080.1.20	90
2025-04-07 22:42:13.941	WT901BLE67(D2:26:08:77:94:1C)	-0.013782460586946679	-0.004408010003085714	1.0211858814350956	0.9261801358520952	-0.22242280068573123	-0.6731662544022259	-0.17142649714640934	0.26028371011052365	0.06987604868461748	41.5	97.1	-129.093	0.970987074702696	0.0	0.0	0.23913197352152873	25.8	10080.1.20	90
2025-04-07 22:42:14.032	WT901BLE67(D2:26:08:77:94:1C)	0.003951640386036394	0.0023432220921567053	1.0093906508003645	0.18370231847533497	-0.42061747985371695	-1.6336121357412399	-0.9972631665026304	1.2265565656190933	-0.4330192796110613	41.5	97.1	-129.093	0.9717781618930956	0.0	0.0	0.23589659613414618	25.8	10080.1.20	90
2025-04-07 22:42:14.123	WT901BLE67(D2:26:08:77:94:1C)	0.00023615066797372627	-0.0012800167449425195	1.0228603476014377	-1.4750152630359827	1.070503649089393	0.6428783516560242	0.2045366332741335	-1.2533976088048735	0.6994821787560211	41.5	97.1	-129.093	0.972614229433287	0.0	0.0	0.23242538739107946	25.8	10080.1.20	90
2025-04-07 22:42:14.214	WT901BLE67(D2:26:08:77:94:1C)	0.009969318790547887	0.01248373337814668	1.0238976293693156	0.11036012123186324	-0.41723230197289324	1.2888310805326622	-0.06582320594223161	-1.2497062223813662	0.0030262536964494637	41.5	97.1	-129.093	0.9734919472564713	0.0	0.0	0.22872129027881025	25.8	10080.1.20	90
2025-04-07 22:42:14.305	WT901BLE67(D2:26:08:77:94:1C)	0.01822712282206082	-0.005855459729410167	1.0025575265272202	-1.2823158456094512	1.887521433608624	-1.6645540313773586	0.0874499416935741	1.073504915246589	-1.68279002744807	41.5	97.1	-129.093	0.9744078163386599	0.0	0.0	0.22478747175526587	25.8	10080.1.20	90
2025-04-07 22:42:14.396	WT901BLE67(D2:26:08:77:94:1C)	0.003618610597227165	-0.01674353900737662	1.0201934180619243	0.9085531930135798	-0.6251329360025017	-0.6805787704389289	1.5499725388390655	0.5350432347214791	0.45055444284182833	41.5	97.1	-129.093	0.9753581822215333	0.0	0.0	0.22062732463026033	25.8	10080.1.20	90
2025-04-07 22:42:14.487	WT901BLE67(D2:26:08:77:94:1C)	0.011505737853258653	0.010150001477587038	1.0198829816077932	1.4248326725212643	-1.1916372347174897	-0.06905084963154741	-1.1245063059775942	0.5985847391059945	0.22501048026939047	41.5	97.1	-129.093	0.9763392491900272	0.0	0.0	0.2162444692727515	25.8	10080.1.20	90
2025-04-07 22:42:14.578	WT901BLE67(D2:26:08:77:94:1C)	-0.01661066037950717	0.016670021872012566	1.013275566644997	1.3427551037322203	-0.9036060604573689	-0.7173886138845017	0.17659751217236552	0.6516266322000134	-1.6929564865543183	41.5	97.1	-129.093	0.9773470950562033	0.0	0.0	0.21164275509735916	25.8	10080.1.20	90
2025-04-07 22:42:14.669	WT901BLE67(D2:26:08:77:94:1C)	0.007635649393611438	0.00880530940144842	1.0353079945080517	0.5828199742200904	-0.4421504261446584	1.035621050914151	-0.26512210051819074	-1.3344220597426109	-1.2605542801483587	41.5	97.1	-129.093	0.9783776864979276	0.0	0.0	0.20682626178259605	25.8	10080.1.20	90
2025-04-07 22:42:14.760	WT901BLE67(D2:26:08:77:94:1C)	-0.009574956087022381	-0.0014720859880127319	1.0223073007805041	0.9321026763161705	0.752810954733622	1.646645889690458	-0.057807383573872044	-0.9102910455070677	-0.8060233809620613	41.5	97.1	-129.093	0.979426894897925	0.0	0.0	0.20179930017373462	25.8	10080.1.20	90
2025-04-07 22:42:14.851	WT901BLE67(D2:26:08:77:94:1C)	0.0008428572058037826	0.0035376475821526534	1.0087566155836218	-0.7576339293722166	-0.6065322326366468	-0.11936915923204022	0.18922381299190053	0.43420012341436365	0.47184016831035636	41.5	97.1	-129.093	0.9804905126259233	0.0	0.0	0.19656641282414955	25.8	10080.1.20	90
2025-04-07 22:42:14.942	WT901BLE67(D2:26:08:77:94:1C)	-0.006179260318989073	-0.0223602773143522	1.0297113692364228	-0.3386474580313328	1.7102173841949542	1.4142329441285502	0.9517888667150384	0.526381664340879	-0.015213411476201439	41.5	97.1	-129.093	0.9815642697038712	0.0	0.0	0.191132374130355	25.8	10080.1.20	90
2025-04-07 22:42:15.033	WT901BLE67(D2:26:08:77:94:1C)	0.011514421581784992	0.007487635091558598	1.033871865293174	0.04323079784527029	0.4448526937998237	-1.9595490399040654	0.07483588108143094	0.16921059448210188	1.809748747253313	41.5	97.1	-129.093	0.9826438507916335	0.0	0.0	0.1855021900177727	25.8	10080.1.20	90
2025-04-07 22:42:15.124	WT901BLE67(D2:26:08:77:94:1C)	0.01361861745267424	0.006876040490215993	1.0097968599531844	-0.6721477161960409	-0.40276057925685577	-0.5512527896645137	-0.09158490541312818	-1.0381600416779677	-0.5348736040731633	41.5	97.1	-129.093	0.983724912428172	0.0	0.0	0.17968109713652555	25.8	10080.1.20	90
2025-04-07 22:42:15.215	WT901BLE67(D2:26:08:77:94:1C)	-0.0016988844560684735	-0.00600874051042184	1.0168542670942389	0.08805688908247349	1.0985599890625262	-0.09775724466756053	-1.7043894174646907	0.062095500647059244	-1.5517967397854724	41.5	97.1	-129.093	0.9848031004610165	0.0	0.0	0.17367456152922667	25.8	10080.1.20	90
2025-04-07 22:42:15.306	WT901BLE67(D2:26:08:77:94:1C)	-0.0007134635562858776	0.012842734539380778	1.0248166318159813	-0.5156821448771128	-0.03257079668271634	0.8308509663000693	-1.137429697469177	0.6692415979124166	0.4237345843780867	41.5	97.1	-129.093	0.9858740675948766	0.0	0.0	0.1674882767358144	25.8	10080.1.20	90
